store_name,sale_date,sales_amount,product_category
Store_D,2022-01-01 01:46:19,310.66,Electronics
Store_B,2021-05-16 05:13:58,1689.42,Clothing
Store_A,2022-03-13 03:17:10,1620.17,Furniture
Store_B,2021-09-22 08:41:28,1017.41,Clothing
Store_A,2022-02-26 03:24:06,923.57,Electronics
Store_B,NULL,1219.18,Toys
Store_E,2022-11-23 21:50:31,1776.29,Clothing
Store_D,2022-01-13 15:29:44,852.75,Furniture
Store_A,2022-04-12 21:41:43,442.1,Electronics
Store_C,2022-07-20 21:03:11,438.56,Toys
Store_B,2022-05-01 16:39:51,340.71,Furniture
Store_D,2022-02-06 01:21:20,955.48,Furniture
Store_D,NULL,1572.25,Groceries
Store_A,NULL,280.21,Clothing
Store_D,2020-02-13 09:50:34,1674.28,Electronics
Store_C,2022-04-29 08:20:55,502.03,Electronics
Store_E,2022-05-02 20:43:40,75.37,Toys
Store_E,2020-08-29 11:09:47,1368.59,Furniture
Store_D,2021-12-13 18:51:19,1091.93,Furniture
Store_B,2021-08-06 14:25:01,70.48,Clothing
Store_B,2020-06-25 11:36:36,1843.48,Electronics
Store_A,2020-07-16 00:45:33,466.04,Electronics
Store_D,2022-11-04 13:30:28,774.42,Clothing
Store_A,2021-04-22 01:48:09,1304.6,Clothing
Store_A,2020-08-03 14:13:33,257.5,Furniture
Store_D,NULL,568.07,Electronics
Store_C,2022-08-06 09:45:42,1425.6,Toys
Store_C,NULL,619.51,Electronics
Store_B,2021-12-12 10:49:39,1090.72,Groceries
Store_D,2021-07-17 08:55:42,885.58,Furniture
Store_C,2020-02-06 16:34:39,1624.85,Toys
Store_A,2021-01-09 07:38:13,363.55,Electronics
Store_A,2020-02-22 16:23:13,968.04,Groceries
Store_D,2021-10-22 04:59:39,153.17,Clothing
Store_B,2022-05-01 11:18:40,1848.65,Furniture
Store_D,2021-10-12 15:06:53,1090.55,Toys
Store_A,2022-04-20 00:41:19,1119.96,Clothing
Store_B,2020-11-24 10:58:48,1038.43,Electronics
Store_D,2021-09-12 08:17:56,932.36,Toys
Store_E,2022-06-01 14:05:35,1308.14,Furniture
Store_A,2022-05-04 08:45:36,1164.33,Toys
Store_E,2020-10-03 18:19:40,420.72,Clothing
Store_B,2021-12-12 18:43:38,828.88,Furniture
Store_A,2021-12-05 20:21:29,1073.15,Groceries
Store_C,2020-01-18 02:53:53,1384.9,Furniture
Store_B,2020-03-07 13:00:34,763.73,Groceries
Store_C,2021-06-05 03:35:50,150.02,Electronics
Store_D,2020-06-15 04:11:59,1007.86,Groceries
Store_A,2022-10-25 09:18:35,988.62,Electronics
Store_A,2020-02-21 16:56:54,1078.1,Toys
Store_B,2020-06-24 21:08:53,1639.87,NULL
Store_B,2020-10-30 06:07:13,1355.71,Toys
Store_B,2020-03-06 00:31:31,1748.1,Furniture
Store_C,2022-02-04 14:00:29,985.27,Toys
Store_E,NULL,1652.53,Clothing
Store_A,2020-04-13 05:23:22,132.87,Clothing
Store_B,2021-05-02 15:12:26,1849.38,Toys
Store_A,2021-07-09 00:53:41,869.77,Toys
Store_A,2021-08-22 19:24:45,436.28,NULL
Store_D,NULL,848.52,Furniture
Store_C,2021-11-05 18:11:22,1197.15,Clothing
Store_C,2020-11-14 21:10:33,488.33,Furniture
Store_D,2021-11-10 05:35:47,1787.92,Furniture
Store_D,2020-06-16 16:01:05,1640.06,Electronics
Store_A,2020-09-29 08:24:09,490.6,Furniture
Store_A,NULL,1257.78,Electronics
Store_D,2022-03-01 23:51:28,1560.09,Toys
Store_D,2021-11-01 08:37:02,1754.84,Clothing
Store_A,NULL,194.37,Toys
Store_C,2021-06-28 09:09:51,1297.65,Groceries
Store_B,NULL,217.24,Toys
Store_E,2021-08-20 04:06:38,999.39,Toys
Store_A,2020-09-13 15:15:31,997.45,Furniture
Store_D,2022-03-30 08:36:43,1258.41,Furniture
Store_B,2021-12-18 20:35:43,1256.43,Furniture
Store_E,2022-12-01 13:23:57,1007.22,Electronics
Store_A,NULL,270.15,Furniture
Store_E,2021-11-04 07:59:11,1848.38,Electronics
Store_D,2020-06-05 03:09:49,1836.4,Toys
Store_A,2020-05-03 02:59:38,1703.61,Furniture
Store_E,2021-03-12 01:55:00,19.28,Furniture
Store_B,2022-03-18 08:32:02,109.05,Clothing
Store_E,2020-10-24 09:47:42,673.92,Clothing
Store_D,2021-06-29 10:12:57,110.15,Electronics
Store_E,2021-09-27 13:38:59,1825.3,Toys
Store_D,2022-11-18 21:03:03,1530.75,Toys
Store_C,2022-04-17 02:00:56,1255.73,Toys
Store_C,2022-12-16 10:27:26,1770.01,Electronics
Store_C,2020-11-25 11:34:48,390.02,Furniture
Store_C,2021-05-25 16:26:56,371.17,Furniture
Store_A,NULL,1515.64,Clothing
Store_C,2020-10-25 20:18:08,279.29,Groceries
Store_D,2020-01-10 09:29:24,1369.32,Furniture
Store_A,2022-01-09 15:20:04,353.56,Furniture
Store_D,2020-08-17 08:38:40,704.32,NULL
Store_E,NULL,421.06,Electronics
Store_D,2020-04-13 11:43:58,459.93,Clothing
Store_D,2021-06-08 12:49:55,707.38,Furniture
Store_E,2021-01-27 04:32:57,1087.43,Clothing
Store_B,2020-09-02 13:21:52,1760.01,Toys
Store_C,2022-01-20 06:52:26,1677.7,Furniture
Store_A,2022-01-11 20:22:54,1863.74,Groceries
Store_C,2021-07-18 18:26:47,507.72,Groceries
Store_B,2020-11-08 06:38:08,1571.76,Groceries
Store_B,2022-10-26 16:23:36,1328.46,Clothing
Store_E,2021-09-10 20:00:12,528.58,Clothing
Store_B,2022-09-25 04:17:20,641.85,Furniture
Store_B,2020-05-30 01:40:55,1977.48,NULL
Store_A,2022-08-01 21:32:17,206.03,Electronics
Store_C,2022-07-16 17:56:00,1680.68,Toys
Store_B,2020-09-13 14:36:04,548.63,Furniture
Store_C,2021-11-03 23:25:02,735.61,Electronics
Store_E,2022-08-09 17:32:35,341.23,Clothing
Store_E,2022-04-10 15:31:14,905.9,Toys
Store_A,2022-11-22 00:59:54,1766.33,Furniture
Store_C,2021-11-27 23:23:02,109.83,Electronics
Store_B,NULL,1850.49,NULL
Store_A,2021-10-10 20:33:23,513.37,Electronics
Store_E,2020-10-31 14:05:00,1061.7,Toys
Store_E,2021-01-12 15:14:51,662.14,Toys
Store_A,2020-08-20 20:57:44,1719.11,Electronics
Store_D,2020-03-26 02:39:52,1190.73,Clothing
Store_B,2021-10-13 09:42:25,125.73,Electronics
Store_C,NULL,1365.73,Toys
Store_D,2020-10-31 10:12:07,108.92,Electronics
Store_C,2021-03-12 06:37:53,1804.5,Furniture
Store_B,2020-10-22 10:28:29,382.79,Groceries
Store_B,2022-02-14 18:54:14,1282.85,NULL
Store_B,2021-10-04 11:59:27,541.44,Clothing
Store_B,2020-05-25 07:15:48,1403.16,Electronics
Store_A,2020-12-11 01:15:54,1214.14,Furniture
Store_A,2020-01-06 13:26:45,509.84,Furniture
Store_E,2022-10-23 23:21:29,978.04,NULL
Store_E,2022-09-23 12:00:01,1922.64,Clothing
Store_A,2020-12-13 10:05:21,1307.54,Clothing
Store_A,2020-07-30 23:41:35,245.11,Groceries
Store_E,2022-05-31 21:49:02,1432.22,Clothing
Store_E,2022-11-10 20:44:34,977.11,Electronics
Store_E,2021-06-03 17:26:28,1617.45,Clothing
Store_A,2021-04-07 15:42:14,638.02,Toys
Store_C,2020-06-03 18:40:02,612.07,NULL
Store_A,2022-07-11 04:46:41,741.31,Clothing
Store_D,2021-11-21 08:49:50,893.24,Groceries
Store_C,2022-06-12 09:48:57,1366.89,Clothing
Store_C,2022-02-21 07:12:45,605.93,Groceries
Store_D,2022-06-27 20:46:18,1323.18,Furniture
Store_A,2022-08-10 09:56:02,932.1,Furniture
Store_E,NULL,1601.78,Electronics
Store_B,2021-10-02 10:27:10,1964.83,Furniture
Store_D,2022-01-09 15:10:05,178.73,Toys
Store_A,NULL,559.04,NULL
Store_C,2021-07-22 08:49:00,940.41,Clothing
Store_D,2020-08-15 00:51:47,1883.81,Toys
Store_E,2020-02-08 04:16:20,1800.13,Toys
Store_C,2020-01-30 14:52:46,1927.8,Furniture
Store_C,2020-06-13 09:25:34,314.19,Clothing
Store_C,2021-03-25 22:23:15,1431.59,Clothing
Store_B,2022-01-19 21:58:07,861.04,Clothing
Store_E,2021-12-27 22:31:15,477.46,Clothing
Store_C,2021-07-27 00:55:00,1680.88,Furniture
Store_B,2020-09-08 05:30:24,1159.14,Groceries
Store_B,2020-12-18 21:38:33,1057.08,Toys
Store_E,2022-05-10 12:12:57,1511.65,Electronics
Store_A,2022-05-29 04:11:31,1027.48,Clothing
Store_C,2021-06-29 21:18:38,1141.23,Groceries
Store_E,2020-08-28 06:42:05,891.74,Clothing
Store_D,2022-01-09 02:51:07,30.88,Toys
Store_D,2020-11-06 00:25:05,1903.3,Furniture
Store_E,2022-12-20 10:22:39,1939.83,Groceries
Store_E,2020-05-17 01:03:30,1381.98,Electronics
Store_A,2022-10-03 03:26:30,1819.89,Groceries
Store_E,NULL,1975.88,Groceries
Store_E,2020-11-30 18:05:11,1999.2,Toys
Store_D,2022-06-12 02:37:06,1753.86,Toys
Store_C,2022-02-13 04:49:09,1752.32,Groceries
Store_D,2022-10-19 12:30:03,52.25,Furniture
Store_C,2022-02-13 21:49:42,450.05,NULL
Store_E,2021-04-24 15:14:38,1165.32,NULL
Store_A,NULL,1007.01,Clothing
Store_B,2021-03-06 07:20:55,1753.52,Groceries
Store_E,2022-08-01 02:36:40,59.32,Groceries
Store_D,2021-01-17 01:20:25,1939.99,Clothing
Store_D,2021-08-26 02:21:36,562.76,Furniture
Store_C,2021-05-09 04:36:29,312.24,Furniture
Store_B,2020-08-03 17:40:23,154.84,Groceries
Store_D,2021-07-01 02:11:13,948.36,Furniture
Store_E,2020-09-14 07:07:08,1741.24,Electronics
Store_E,2020-06-07 01:41:25,235.03,Furniture
Store_E,2021-01-28 16:46:26,1857.0,Toys
Store_C,2022-01-26 09:57:00,639.34,Clothing
Store_E,2022-06-09 14:31:46,104.66,Groceries
Store_A,NULL,1551.75,Clothing
Store_A,2021-04-24 17:29:37,1375.68,Groceries
Store_B,2021-06-30 10:21:16,929.54,Groceries
Store_C,2021-02-03 09:04:30,240.62,Electronics
Store_D,2020-08-03 07:38:31,1442.78,NULL
Store_D,2021-11-02 08:14:48,1388.58,Electronics
Store_B,NULL,976.67,Electronics
Store_B,NULL,124.04,NULL
Store_C,2022-11-27 21:34:12,1104.89,Furniture
Store_A,2020-08-27 04:06:14,248.03,Clothing
Store_A,2021-03-03 18:15:12,1574.82,Electronics
Store_A,2021-12-15 12:20:39,116.0,Furniture
Store_D,2022-12-20 14:30:03,480.22,Furniture
Store_B,2021-10-23 09:35:49,1772.91,Furniture
Store_E,2021-02-17 00:35:52,821.78,Clothing
Store_C,2020-01-07 00:40:37,321.46,Groceries
Store_E,2021-03-28 00:40:30,64.09,Clothing
Store_A,2021-02-27 16:04:16,998.03,Furniture
Store_A,2020-09-03 21:52:39,190.12,Clothing
Store_A,2020-05-02 18:06:36,1718.33,Clothing
Store_D,2022-06-18 01:18:34,1120.33,Electronics
Store_A,2021-06-05 08:59:44,1071.49,Toys
Store_D,2020-09-06 00:20:10,1551.09,Clothing
Store_D,2022-01-29 00:36:16,1956.55,Furniture
Store_B,2022-04-30 05:28:27,396.81,Furniture
Store_D,2021-09-23 02:12:33,137.18,Toys
Store_C,2020-04-03 09:32:26,668.54,Furniture
Store_E,2020-03-22 14:06:57,260.83,Furniture
Store_A,2021-03-20 12:48:12,809.5,Clothing
Store_D,2021-09-20 07:48:49,1289.1,Furniture
Store_D,2020-12-28 13:41:10,959.08,Groceries
Store_E,2020-11-25 08:55:47,1742.62,NULL
Store_C,2021-10-07 17:54:41,1793.91,Furniture
Store_E,2022-03-19 15:16:56,296.3,Clothing
Store_B,2020-02-19 23:36:49,862.16,Furniture
Store_D,2021-09-24 02:39:03,119.75,Electronics
Store_A,2022-12-17 09:02:28,1252.97,Clothing
Store_B,2022-05-27 15:42:34,1724.35,Furniture
Store_D,2022-03-24 08:24:07,130.63,Clothing
Store_B,2020-10-26 04:27:09,1887.93,Furniture
Store_D,2020-09-09 08:23:29,606.72,Furniture
Store_E,NULL,1810.68,Clothing
Store_C,2021-08-16 01:44:58,1322.5,NULL
Store_A,2022-08-31 14:09:29,1254.23,Clothing
Store_A,2022-12-16 10:00:04,1427.74,Clothing
Store_D,2021-08-08 09:22:12,1738.51,Furniture
Store_D,2020-09-07 17:55:08,1474.22,Toys
Store_D,2021-07-06 13:04:06,895.98,Furniture
Store_A,2021-01-10 15:25:10,648.94,Groceries
Store_B,2022-09-06 00:47:25,189.66,Furniture
Store_B,2021-07-29 00:07:08,14.41,Toys
Store_E,2020-04-22 22:50:42,743.67,Electronics
Store_B,2022-03-08 09:34:51,308.03,Furniture
Store_D,2022-01-13 11:10:37,1091.79,Toys
Store_A,2021-10-15 18:10:40,523.56,Toys
Store_C,2022-05-26 17:54:56,1128.93,Clothing
Store_E,2022-05-18 15:46:42,1844.18,Clothing
Store_A,2021-07-16 22:06:38,1480.7,Furniture
Store_D,2020-02-19 10:46:31,1777.62,Clothing
Store_B,2021-02-20 07:53:23,1851.14,Toys
Store_D,2022-05-25 11:02:01,305.21,Groceries
Store_E,NULL,1835.7,Toys
Store_D,2022-11-02 04:17:11,574.62,Furniture
Store_B,2022-10-23 07:17:10,1330.22,Electronics
Store_E,2020-08-26 04:48:35,993.94,NULL
Store_A,2021-06-29 03:42:47,670.61,Furniture
Store_D,2022-10-09 20:31:13,1383.73,Furniture
Store_D,2021-02-06 23:57:28,347.84,Toys
Store_A,2020-10-30 05:06:40,831.92,NULL
Store_A,NULL,1464.47,Toys
Store_C,2021-11-26 06:16:36,1774.57,Clothing
Store_B,2021-10-25 08:05:53,431.6,Furniture
Store_E,2022-07-26 06:47:09,453.5,Toys
Store_D,2021-01-13 11:19:51,293.35,Toys
Store_B,2020-07-11 05:36:37,1820.44,NULL
Store_E,2021-09-01 01:13:07,345.05,Toys
Store_B,2020-01-23 02:16:19,1300.15,Toys
Store_B,2021-08-31 05:04:04,262.18,Toys
Store_E,NULL,596.42,NULL
Store_B,2020-04-04 12:35:39,526.86,Clothing
Store_E,2020-04-14 11:04:48,1996.49,Toys
Store_A,2022-04-26 22:34:03,1783.64,Clothing
Store_E,2021-07-28 10:35:47,325.82,Clothing
Store_D,NULL,1869.59,Groceries
Store_E,2020-05-09 00:51:20,683.9,Electronics
Store_E,2022-12-02 13:36:30,1031.15,NULL
Store_A,2022-08-15 22:08:47,1154.3,Electronics
Store_D,2020-06-07 02:32:57,514.39,Electronics
Store_A,2021-08-19 15:58:56,452.41,Clothing
Store_A,2021-06-10 05:18:45,761.73,Clothing
Store_E,2020-11-20 20:12:19,1315.33,Electronics
Store_D,2020-12-07 19:30:00,1772.51,Toys
Store_B,2020-10-07 23:41:00,670.86,NULL
Store_D,2020-04-25 20:29:46,657.77,Electronics
Store_E,2022-10-20 22:01:06,758.48,Clothing
Store_C,2021-09-24 08:23:38,977.25,Furniture
Store_B,2020-08-11 06:51:53,639.66,Furniture
Store_B,2021-08-25 09:59:33,774.28,Clothing
Store_A,2020-04-15 08:16:12,151.95,Furniture
Store_B,2022-12-15 07:14:11,856.31,Electronics
Store_E,2021-01-07 22:37:36,890.08,Electronics
Store_B,2022-11-14 08:05:03,1393.28,Clothing
Store_E,2020-09-26 03:54:29,812.87,Groceries
Store_C,2022-12-04 10:05:55,845.9,Groceries
Store_B,2021-01-18 20:27:19,959.98,Furniture
Store_B,2022-04-24 01:18:32,1686.05,Electronics
Store_B,2020-09-07 19:04:57,588.47,NULL
Store_A,2020-02-21 07:16:19,1693.73,Groceries
Store_B,2020-05-17 18:55:58,700.64,NULL
Store_D,2020-05-21 21:58:34,1888.82,Clothing
Store_A,2021-08-08 00:51:07,1921.86,Electronics
Store_D,2020-03-15 12:17:48,369.14,Furniture
Store_B,2020-07-25 03:48:34,1846.27,Furniture
Store_C,2020-06-25 12:37:23,1942.33,Groceries
Store_D,2022-06-15 07:28:12,1215.95,Electronics
Store_A,2020-11-30 21:10:29,1540.85,Electronics
Store_C,2022-03-10 09:08:16,207.7,Toys
Store_E,2022-12-24 12:52:24,1584.32,Toys
Store_A,2022-01-23 08:58:39,1608.31,Toys
Store_B,2022-11-14 07:58:07,370.49,Groceries
Store_C,2021-10-19 03:50:35,251.85,Furniture
Store_C,2021-03-22 21:42:01,1241.75,Furniture
Store_C,2022-04-17 18:49:12,1164.28,Groceries
Store_A,2021-11-13 20:45:50,205.01,Toys
Store_A,2021-10-07 19:12:33,517.82,Clothing
Store_B,2021-08-24 05:37:31,1442.01,Clothing
Store_E,NULL,19.67,Toys
Store_B,2022-11-06 12:49:07,1460.09,Electronics
Store_C,2020-07-13 07:45:45,1512.46,Groceries
Store_E,2021-11-29 04:57:00,437.86,Clothing
Store_C,2022-08-19 15:07:46,1893.8,Groceries
Store_A,2020-02-13 10:12:17,521.99,Furniture
Store_D,NULL,67.53,Groceries
Store_A,2020-09-23 01:32:31,144.98,Electronics
Store_E,2020-11-12 10:39:01,1273.74,Groceries
Store_E,2022-06-03 18:16:10,489.96,Toys
Store_E,NULL,1103.31,Furniture
Store_B,2020-05-25 08:19:56,1515.01,Electronics
Store_A,NULL,1908.55,Groceries
Store_C,2020-03-17 03:16:29,987.95,Electronics
Store_D,2022-07-21 09:20:11,1695.38,Electronics
Store_C,2021-04-17 22:37:29,763.01,Groceries
Store_D,2022-08-03 12:05:24,1931.12,Furniture
Store_C,2021-08-11 12:50:52,1723.38,Furniture
Store_C,2022-09-23 02:26:17,1053.47,NULL
Store_C,NULL,1632.59,Clothing
Store_C,2022-12-21 11:31:06,445.28,Toys
Store_E,2021-11-10 14:09:23,517.36,Furniture
Store_A,2020-06-20 09:26:57,1491.38,Clothing
Store_B,2022-04-05 19:09:31,765.03,Clothing
Store_C,2021-08-17 11:26:44,1388.37,NULL
Store_C,2021-03-07 18:25:23,85.39,Clothing
Store_A,2021-11-27 11:00:48,604.99,NULL
Store_D,2020-09-03 08:26:13,1793.71,Clothing
Store_C,NULL,1989.23,Groceries
Store_C,2021-08-28 01:54:19,834.39,Groceries
Store_E,2022-03-30 01:56:18,832.25,Clothing
Store_E,2022-06-18 16:59:02,1683.2,Groceries
Store_B,NULL,1490.13,Furniture
Store_D,2022-04-09 01:52:28,735.67,Toys
Store_A,NULL,646.42,Groceries
Store_E,2022-04-24 04:28:41,1968.17,Clothing
Store_E,2021-07-15 02:03:12,178.49,Groceries
Store_A,2022-08-19 20:11:16,133.92,Electronics
Store_E,2022-04-13 23:50:47,100.98,Toys
Store_B,2021-12-18 03:01:47,218.02,Furniture
Store_A,NULL,472.3,Electronics
Store_D,2021-08-06 07:11:37,134.32,NULL
Store_B,2022-09-08 18:02:58,77.06,NULL
Store_D,2021-11-15 05:02:33,710.66,Groceries
Store_D,2022-06-24 18:05:43,621.25,Electronics
Store_C,2021-06-21 04:06:15,1918.54,Toys
Store_C,2021-07-15 09:54:47,760.24,Furniture
Store_D,2020-08-12 07:08:07,616.53,Groceries
Store_D,2021-01-09 23:16:38,1825.83,Groceries
Store_A,2022-06-20 04:18:32,615.46,Electronics
Store_A,2021-12-09 07:46:15,1798.05,NULL
Store_D,2020-04-24 08:43:46,76.7,Clothing
Store_B,2022-05-23 20:16:47,1910.15,Toys
Store_E,2020-11-21 04:36:01,261.66,Toys
Store_E,2020-09-23 04:04:32,1058.48,Toys
Store_E,2022-10-02 17:50:24,1223.83,Toys
Store_C,2021-02-16 06:44:42,1686.26,Electronics
Store_E,NULL,641.91,Electronics
Store_B,2020-08-07 03:38:43,329.31,Groceries
Store_A,2022-12-06 18:27:39,1990.16,Toys
Store_E,2020-01-08 08:30:47,1577.78,NULL
Store_B,2022-10-22 09:55:09,1084.22,Groceries
Store_C,NULL,216.89,Electronics
Store_D,2022-12-08 09:54:13,1553.16,Groceries
Store_C,2022-03-26 12:11:41,1438.63,Toys
Store_A,2020-08-10 11:10:19,1916.46,NULL
Store_C,2020-01-01 16:58:14,231.19,NULL
Store_C,2022-01-26 14:06:18,1152.12,Furniture
Store_C,2021-12-09 15:29:31,1854.41,Groceries
Store_E,2021-06-10 12:13:24,436.58,NULL
Store_E,2020-11-10 02:58:22,1185.27,Furniture
Store_B,2021-07-04 23:26:51,958.89,Groceries
Store_A,2021-07-13 05:17:35,435.91,Groceries
Store_C,2021-04-20 09:08:48,1178.78,Electronics
Store_B,2022-12-02 03:26:57,1564.72,Electronics
Store_B,2020-08-25 18:46:00,362.09,Electronics
Store_D,2022-03-19 14:20:07,1358.71,Toys
Store_B,2020-06-16 00:01:40,1625.38,Toys
Store_B,2020-08-19 01:31:45,1440.93,Clothing
Store_D,2022-09-07 10:26:13,1156.8,NULL
Store_C,2022-02-06 00:17:42,1370.81,Toys
Store_D,2022-02-26 15:00:28,159.76,Groceries
Store_D,2022-03-08 00:47:04,506.45,Clothing
Store_D,2020-09-28 11:52:21,1194.61,Clothing
Store_D,2020-11-18 13:49:13,371.96,Groceries
Store_B,NULL,1304.98,Groceries
Store_D,2022-02-13 23:08:05,1599.35,NULL
Store_A,2021-08-25 18:12:47,1872.58,Groceries
Store_B,2020-01-09 05:38:28,377.53,Clothing
Store_E,2021-08-22 08:07:27,1956.11,Furniture
Store_E,2022-07-12 01:05:51,1111.95,Toys
Store_C,2021-08-17 12:09:19,1968.02,Groceries
Store_A,2021-05-27 03:36:53,760.22,NULL
Store_C,2021-06-07 21:24:56,1516.95,NULL
Store_D,2022-09-13 22:24:07,886.04,Furniture
Store_D,2020-08-29 21:16:12,820.93,Clothing
Store_C,2020-06-01 19:51:58,908.28,Toys
Store_C,2021-04-11 23:09:20,879.18,Clothing
Store_E,2021-10-14 05:16:43,75.54,Groceries
Store_A,2021-02-21 05:37:57,604.22,Furniture
Store_C,2021-06-28 08:30:43,673.07,Electronics
Store_C,NULL,1478.97,Clothing
Store_B,2020-05-10 22:00:03,450.9,Furniture
Store_D,2021-12-01 21:37:29,1257.62,Electronics
Store_B,2021-07-29 17:47:03,702.53,Clothing
Store_C,2020-04-18 10:45:57,1683.72,Toys
Store_B,2022-09-01 18:43:12,65.74,Electronics
Store_A,2022-12-20 03:20:32,937.82,Groceries
Store_E,2022-04-07 16:42:02,1647.24,Toys
Store_C,2022-06-29 15:58:42,243.55,Groceries
Store_B,2022-07-11 09:01:30,820.13,NULL
Store_E,2020-07-27 11:13:59,1826.41,Groceries
Store_E,NULL,234.85,NULL
Store_A,2021-03-21 05:58:10,458.54,NULL
Store_B,2022-10-15 23:42:31,974.85,NULL
Store_C,2020-02-28 20:49:33,1613.16,Electronics
Store_D,2022-09-22 08:57:25,1524.99,Electronics
Store_A,2020-10-25 19:53:27,1787.97,Clothing
Store_D,2022-04-05 09:42:59,840.99,Groceries
Store_B,2021-10-27 11:34:45,79.22,NULL
Store_E,2021-01-16 17:52:13,139.79,Toys
Store_D,2020-10-22 11:23:53,1106.05,Electronics
Store_E,2021-01-31 04:49:42,1284.13,Clothing
Store_D,2020-10-14 18:48:42,1603.17,Clothing
Store_A,2022-04-14 15:37:50,1147.73,Toys
Store_A,2022-01-01 04:37:36,549.91,Clothing
Store_A,2022-01-24 08:06:13,586.19,Toys
Store_A,2020-11-30 22:01:51,1270.31,Groceries
Store_A,2020-04-27 23:40:35,1596.32,Toys
Store_E,2020-05-28 16:49:04,745.47,Groceries
Store_A,2020-03-03 20:27:11,1776.6,Groceries
Store_E,2020-02-03 19:59:34,1943.96,Furniture
Store_A,2022-08-23 20:06:45,465.33,Clothing
Store_A,NULL,361.15,Toys
Store_E,2021-12-01 18:35:31,961.57,Furniture
Store_E,2021-12-25 15:59:17,316.75,Electronics
Store_B,2022-04-20 00:39:26,1968.79,Clothing
Store_B,2021-09-03 15:25:30,1141.23,Toys
Store_C,2020-12-09 10:09:08,1873.28,Toys
Store_E,2020-09-25 08:19:43,42.51,Groceries
Store_B,2020-01-17 10:59:34,1775.26,Toys
Store_C,2020-06-07 19:09:41,646.87,Electronics
Store_A,2021-08-25 11:18:09,891.39,Electronics
Store_A,2021-11-19 23:03:42,1148.63,NULL
Store_C,2021-08-10 23:51:16,232.49,Toys
Store_C,2022-05-07 20:54:47,1429.94,Groceries
Store_E,2022-01-26 21:06:22,1852.0,Clothing
Store_D,2020-10-07 09:05:07,1812.93,Toys
Store_E,2021-12-31 07:59:51,1768.76,Furniture
Store_D,2020-01-07 18:32:45,1399.87,Toys
Store_B,2020-09-05 08:40:19,1814.65,NULL
Store_A,2021-06-17 19:06:13,895.91,Electronics
Store_C,2020-05-12 06:47:03,926.51,Groceries
Store_E,NULL,373.61,Groceries
Store_E,2022-05-22 22:30:41,105.4,Electronics
Store_B,2020-05-24 10:38:49,973.43,Electronics
Store_D,NULL,678.82,Groceries
Store_E,2021-01-27 15:16:26,718.18,NULL
Store_C,NULL,725.99,Toys
Store_B,2021-12-07 09:37:40,253.05,Groceries
Store_C,2020-07-21 05:16:02,167.06,Furniture
Store_E,2022-08-17 03:57:20,833.53,Electronics
Store_A,2020-02-25 17:05:24,493.12,Toys
Store_D,2022-01-18 10:08:56,1531.79,Groceries
Store_E,2022-09-07 14:38:16,1476.8,Toys
Store_D,2020-01-25 16:47:11,599.44,NULL
Store_E,2020-11-04 05:16:04,462.46,NULL
Store_E,NULL,1484.9,Clothing
Store_C,2021-08-12 06:21:09,1896.35,Electronics
Store_A,2020-07-04 14:53:23,757.01,Clothing
Store_D,2022-06-28 11:44:35,898.32,Furniture
Store_D,2022-09-06 09:13:39,1534.6,Toys
Store_E,2020-04-20 11:46:12,1441.87,Electronics
Store_E,2020-02-21 19:32:23,420.78,Furniture
Store_C,2020-07-31 09:49:25,1137.17,Furniture
Store_D,2020-04-11 10:14:55,1794.74,NULL
Store_D,2020-07-04 09:03:11,622.51,NULL
Store_A,2021-08-07 15:55:13,867.26,Clothing
Store_B,2021-12-24 13:11:25,418.48,Clothing
Store_E,2020-05-01 07:42:27,949.36,Furniture
Store_A,2020-03-21 08:34:00,1376.28,Clothing
Store_C,2020-03-12 06:25:41,976.12,Furniture
Store_C,2022-05-01 22:24:36,259.74,Electronics
Store_E,2021-02-21 08:45:16,366.12,Electronics
Store_B,2022-01-30 23:58:51,1739.4,Clothing
Store_B,2022-06-02 03:53:29,242.07,Groceries
Store_B,2022-06-04 14:20:17,1927.96,NULL
Store_D,2021-05-11 20:45:33,429.94,Groceries
Store_B,2021-12-19 12:23:02,495.87,Groceries
Store_C,2021-09-08 03:05:31,956.84,Clothing
Store_C,2021-10-17 09:51:24,214.9,Furniture
Store_C,2020-02-27 17:40:37,1842.51,Furniture
Store_C,2022-04-02 12:11:41,1887.28,Toys
Store_D,2021-02-14 20:27:28,200.37,NULL
Store_E,2022-07-22 16:12:20,1444.8,Groceries
Store_D,2021-08-24 12:47:52,1460.55,NULL
Store_C,2020-07-07 13:33:05,1574.32,NULL
Store_C,2022-11-24 03:07:50,1586.17,Furniture
Store_C,2021-02-23 21:57:46,1663.75,Toys
Store_C,2021-10-15 04:13:21,1832.37,Groceries
Store_E,2021-08-14 08:01:27,1698.86,Electronics
Store_D,2022-06-17 04:33:50,1193.75,Toys
Store_C,2020-07-25 15:27:51,1122.16,Groceries
Store_D,2020-07-04 22:41:37,573.73,Furniture
Store_E,2021-06-12 19:31:06,1934.28,Furniture
Store_B,2022-01-12 03:18:40,1873.76,NULL
Store_A,2020-05-04 01:01:24,428.73,Electronics
Store_D,2020-05-11 07:31:53,613.85,Furniture
Store_D,2022-03-15 07:06:15,1955.05,Groceries
Store_B,2021-04-20 07:52:13,1163.45,Furniture
Store_D,NULL,1090.77,Groceries
Store_C,2022-11-10 23:09:20,187.92,NULL
